iterasi,method,best,avg
677,GA,8585,8608.8
678,GA,8585,8610.4
679,GA,8585,8617.9
680,GA,8585,8603.0
681,GA,8585,8614.6
682,GA,8575,8616.2
683,GA,8575,8615.5
684,GA,8575,8605.4
685,GA,8575,8594.8
686,GA,8575,8601.6
687,GA,8575,8613.8
688,GA,8575,8608.4
689,GA,8575,8609.4
690,GA,8575,8612.5
691,GA,8575,8616.3
692,GA,8575,8594.2
693,GA,8575,8595.8
694,GA,8575,8591.6
695,GA,8575,8615.0
696,GA,8575,8592.9
697,GA,8575,8608.8
698,GA,8575,8613.7
699,GA,8575,8596.8
700,GA,8575,8610.5
701,GA,8575,8617.0
702,GA,8575,8598.6
703,GA,8575,8610.0
704,GA,8575,8600.3
705,GA,8575,8614.0
706,GA,8575,8606.2
707,GA,8575,8600.9
708,GA,8575,8594.7
709,GA,8575,8601.3
710,GA,8575,8603.0
711,GA,8575,8595.6
712,GA,8575,8593.8
713,GA,8575,8610.6
714,GA,8575,8603.8
715,GA,8575,8601.0
716,GA,8565,8601.3
717,GA,8565,8593.6
718,GA,8565,8591.8
719,GA,8565,8583.0
720,GA,8565,8586.8
721,GA,8565,8593.1
722,GA,8565,8604.0
723,GA,8565,8590.6
724,GA,8565,8587.3
725,GA,8565,8602.3
726,GA,8565,8598.9
727,GA,8565,8595.0
728,GA,8565,8593.2
729,GA,8565,8593.2
730,GA,8565,8597.0
731,GA,8565,8594.5
732,GA,8565,8585.0
733,GA,8565,8602.3
734,GA,8565,8590.8
735,GA,8565,8597.0
736,GA,8565,8589.0
737,GA,8565,8580.9
738,GA,8565,8600.4
739,GA,8565,8586.8
740,GA,8565,8595.7
741,GA,8565,8598.4
742,GA,8565,8592.2
743,GA,8565,8599.3
744,GA,8565,8599.6
745,GA,8565,8593.7
746,GA,8565,8584.0
747,GA,8565,8594.0
748,GA,8565,8591.2
749,GA,8565,8601.5
750,GA,8565,8588.3
751,GA,8565,8590.0
752,GA,8565,8600.8
753,GA,8565,8605.3
754,GA,8565,8591.8
755,GA,8565,8602.9
756,GA,8565,8595.7
757,GA,8565,8588.0
758,GA,8565,8590.6
759,GA,8565,8583.2
760,GA,8565,8587.4
761,GA,8565,8593.8
762,GA,8565,8598.8
763,GA,8565,8590.8
764,GA,8565,8599.7
765,GA,8565,8589.7
766,GA,8565,8590.6
767,GA,8565,8602.6
768,GA,8565,8591.6
769,GA,8565,8591.8
770,GA,8565,8591.2
771,GA,8565,8593.4
772,GA,8565,8603.2
773,GA,8565,8590.5
774,GA,8565,8602.5
775,GA,8565,8590.3
776,GA,8565,8593.4
777,GA,8565,8595.9
778,GA,8565,8596.8
779,GA,8565,8586.0
780,GA,8565,8580.1
781,GA,8565,8603.0
782,GA,8565,8590.4
783,GA,8565,8590.1
784,GA,8565,8609.1
785,GA,8565,8590.0
786,GA,8565,8594.0
787,GA,8565,8598.0
788,GA,8565,8584.1
789,GA,8565,8583.9
790,GA,8565,8591.8
791,GA,8565,8600.5
792,GA,8565,8599.3
793,GA,8565,8600.0
794,GA,8565,8585.5
795,GA,8565,8593.1
796,GA,8565,8591.5
797,GA,8565,8593.7
798,GA,8565,8594.2
799,GA,8565,8604.7
800,GA,8565,8592.6
801,GA,8565,8605.5
802,GA,8565,8595.0
803,GA,8565,8595.9
804,GA,8565,8587.8
805,GA,8565,8590.1
806,GA,8565,8603.9
807,GA,8565,8595.0
808,GA,8565,8591.8
809,GA,8565,8602.2
810,GA,8565,8592.8
811,GA,8565,8590.7
812,GA,8565,8599.6
813,GA,8565,8588.4
814,GA,8565,8585.8
815,GA,8565,8595.9
816,GA,8565,8589.1
817,GA,8565,8596.3
818,GA,8565,8586.8
819,GA,8565,8591.6
820,GA,8565,8582.6
821,GA,8565,8593.4
822,GA,8565,8599.8
823,GA,8565,8599.6
824,GA,8565,8589.4
825,GA,8565,8590.0
826,GA,8565,8593.8
827,GA,8565,8592.6
828,GA,8565,8599.5
829,GA,8565,8588.4
830,GA,8565,8584.2
831,GA,8565,8590.6
832,GA,8565,8590.3
833,GA,8565,8593.9
834,GA,8565,8600.2
835,GA,8565,8587.5
836,GA,8565,8597.1
837,GA,8565,8601.3
838,GA,8565,8596.7
839,GA,8565,8587.2
840,GA,8565,8589.4
841,GA,8565,8595.4
842,GA,8565,8604.1
843,GA,8565,8607.8
844,GA,8565,8582.8
845,GA,8565,8587.2
846,GA,8565,8591.8
847,GA,8565,8591.8
848,GA,8565,8584.8
849,GA,8565,8585.2
850,GA,8565,8596.6
851,GA,8565,8589.7
852,GA,8565,8596.5
853,GA,8565,8592.4
854,GA,8565,8600.5
855,GA,8565,8594.7
856,GA,8565,8591.8
857,GA,8565,8590.0
858,GA,8565,8600.1
859,GA,8565,8584.2
860,GA,8565,8591.0
861,GA,8565,8603.7
862,GA,8565,8600.3
863,GA,8565,8598.6
864,GA,8565,8592.4
865,GA,8565,8586.6
866,GA,8565,8581.7
867,GA,8565,8594.1
868,GA,8565,8616.5
869,GA,8565,8603.1
870,GA,8565,8581.7
871,GA,8565,8587.1
872,GA,8565,8595.2
873,GA,8565,8596.5
874,GA,8565,8580.3
875,GA,8565,8602.0
876,GA,8565,8603.4
877,GA,8565,8586.6
878,GA,8565,8587.0
879,GA,8565,8581.3
880,GA,8565,8587.1
881,GA,8565,8603.8
882,GA,8565,8596.1
883,GA,8565,8592.0
884,GA,8565,8592.8
885,GA,8565,8600.1
886,GA,8565,8609.2
887,GA,8565,8602.7
888,GA,8565,8592.4
889,GA,8565,8589.2
890,GA,8565,8586.8
891,GA,8565,8586.8
892,GA,8565,8600.3
893,GA,8565,8596.4
894,GA,8565,8591.3
895,GA,8565,8591.8
896,GA,8565,8602.5
897,GA,8565,8585.0
898,GA,8565,8589.0
899,GA,8565,8590.9
900,GA,8565,8591.4
901,GA,8565,8604.2
902,GA,8565,8586.0
903,GA,8565,8588.7
904,GA,8565,8592.0
905,GA,8565,8601.1
906,GA,8565,8588.7
907,GA,8565,8593.4
908,GA,8565,8599.2
909,GA,8565,8594.7
910,GA,8565,8596.7
911,GA,8565,8585.6
912,GA,8565,8590.3
913,GA,8565,8612.2
914,GA,8565,8579.2
915,GA,8565,8590.0
916,GA,8565,8600.4
917,GA,8565,8597.0
918,GA,8565,8586.9
919,GA,8565,8590.9
920,GA,8565,8581.2
921,GA,8565,8587.7
922,GA,8565,8597.6
923,GA,8565,8594.6
924,GA,8565,8603.3
925,GA,8565,8588.0
926,GA,8565,8595.6
927,GA,8565,8585.1
928,GA,8565,8593.0
929,GA,8565,8590.7
930,GA,8565,8598.6
931,GA,8565,8583.0
932,GA,8565,8594.9
933,GA,8565,8596.3
934,GA,8565,8584.0
935,GA,8565,8587.4
936,GA,8565,8583.3
937,GA,8565,8592.6
938,GA,8565,8588.4
939,GA,8565,8604.4
940,GA,8565,8582.6
941,GA,8565,8579.8
942,GA,8565,8590.6
943,GA,8565,8598.2
944,GA,8565,8601.2
945,GA,8565,8588.2
946,GA,8565,8584.4
947,GA,8565,8598.1
948,GA,8565,8590.7
949,GA,8565,8595.8
950,GA,8565,8601.9
951,GA,8565,8592.4
952,GA,8565,8593.9
953,GA,8565,8589.6
954,GA,8565,8608.3
955,GA,8565,8586.6
956,GA,8565,8597.1
957,GA,8565,8587.6
958,GA,8565,8597.1
959,GA,8565,8589.9
960,GA,8565,8600.0
961,GA,8565,8601.4
962,GA,8565,8583.4
963,GA,8565,8592.6
964,GA,8565,8585.2
965,GA,8565,8601.6
966,GA,8565,8585.9
967,GA,8565,8601.1
968,GA,8565,8596.7
969,GA,8565,8608.2
970,GA,8565,8585.2
971,GA,8565,8589.0
972,GA,8565,8593.1
973,GA,8565,8599.3
974,GA,8565,8582.4
975,GA,8565,8603.8
976,GA,8565,8598.0
977,GA,8565,8604.3
978,GA,8565,8591.4
979,GA,8565,8598.5
980,GA,8565,8585.9
981,GA,8565,8585.6
982,GA,8565,8596.9
983,GA,8565,8596.8
984,GA,8565,8591.4
985,GA,8565,8598.4
986,GA,8565,8613.2
987,GA,8565,8585.6
988,GA,8565,8583.9
989,GA,8565,8590.4
990,GA,8565,8592.8
991,GA,8565,8583.0
992,GA,8565,8607.6
993,GA,8565,8587.4
994,GA,8565,8589.5
995,GA,8565,8589.2
996,GA,8565,8583.8
997,GA,8565,8583.1
998,GA,8565,8595.2
999,GA,8565,8589.0
1000,GA,8565,8600.2
1001,GA,8565,8594.0
1002,GA,8565,8586.4
1003,GA,8565,8584.0
1004,GA,8565,8600.2
1005,GA,8565,8596.0
1006,GA,8565,8589.6
1007,GA,8565,8587.0
1008,GA,8565,8593.2
1009,GA,8565,8585.2
1010,GA,8565,8593.6
1011,GA,8565,8584.6
