iterasi,method,best,avg
896,GA,1365,1424.7
897,GA,1365,1436.8
898,GA,1365,1440.6
899,GA,1365,1440.9
900,GA,1365,1434.4
901,GA,1365,1428.9
902,GA,1365,1447.7
903,GA,1365,1440.8
904,GA,1365,1445.2
905,GA,1365,1438.6
906,GA,1365,1428.6
907,GA,1365,1431.0
908,GA,1365,1427.3
909,GA,1365,1418.6
910,GA,1365,1437.8
911,GA,1365,1432.3
912,GA,1365,1425.5
913,GA,1345,1443.0
914,GA,1345,1423.3
915,GA,1345,1447.4
916,GA,1345,1397.8
917,GA,1340,1413.8
918,GA,1340,1404.8
919,GA,1340,1420.2
920,GA,1340,1424.2
921,GA,1340,1410.3
922,GA,1340,1425.0
923,GA,1340,1414.2
924,GA,1340,1406.4
925,GA,1320,1400.1
926,GA,1320,1409.8
927,GA,1320,1405.6
928,GA,1320,1378.1
929,GA,1320,1381.0
930,GA,1320,1412.6
931,GA,1320,1385.3
932,GA,1320,1400.2
933,GA,1320,1400.7
934,GA,1320,1382.4
935,GA,1320,1403.9
936,GA,1320,1406.8
937,GA,1320,1374.8
938,GA,1320,1383.7
939,GA,1320,1380.2
940,GA,1320,1386.3
941,GA,1320,1384.4
942,GA,1320,1385.6
943,GA,1320,1370.0
944,GA,1320,1409.6
945,GA,1320,1384.6
946,GA,1320,1387.4
947,GA,1320,1373.7
948,GA,1320,1397.9
949,GA,1320,1411.1
950,GA,1320,1418.0
951,GA,1320,1370.4
952,GA,1320,1404.4
953,GA,1320,1400.5
954,GA,1320,1376.3
955,GA,1310,1389.5
956,GA,1310,1390.6
957,GA,1310,1404.8
958,GA,1310,1390.7
959,GA,1310,1397.6
960,GA,1310,1384.7
961,GA,1310,1379.3
962,GA,1310,1381.8
963,GA,1310,1370.5
964,GA,1310,1374.8
965,GA,1310,1377.6
966,GA,1310,1387.2
967,GA,1310,1387.6
968,GA,1310,1402.1
969,GA,1310,1380.3
970,GA,1310,1401.7
971,GA,1310,1376.2
972,GA,1310,1362.9
973,GA,1310,1391.3
974,GA,1310,1394.8
975,GA,1310,1391.7
976,GA,1310,1390.8
977,GA,1310,1381.9
978,GA,1310,1404.1
979,GA,1310,1385.9
980,GA,1310,1381.7
981,GA,1310,1380.1
982,GA,1310,1389.6
983,GA,1310,1404.9
984,GA,1310,1386.5
985,GA,1310,1368.0
986,GA,1310,1357.6
987,GA,1310,1385.7
988,GA,1310,1397.7
989,GA,1310,1380.6
990,GA,1310,1356.8
991,GA,1310,1372.0
992,GA,1310,1404.2
993,GA,1310,1383.1
994,GA,1310,1389.1
995,GA,1310,1381.5
996,GA,1310,1361.1
997,GA,1310,1373.1
998,GA,1310,1397.5
999,GA,1310,1370.5
1000,GA,1310,1369.7
1001,GA,1310,1381.1
1002,GA,1310,1380.6
1003,GA,1310,1372.7
1004,GA,1310,1397.7
1005,GA,1310,1370.2
1006,GA,1310,1384.5
1007,GA,1310,1367.4
1008,GA,1310,1373.9
1009,GA,1310,1381.7
1010,GA,1310,1414.8
1011,GA,1310,1387.3
1012,GA,1310,1380.1
1013,GA,1310,1373.1
1014,GA,1310,1398.6
1015,GA,1310,1380.9
1016,GA,1310,1383.2
1017,GA,1310,1379.5
1018,GA,1310,1382.7
1019,GA,1310,1370.1
1020,GA,1310,1379.8
1021,GA,1310,1383.8
1022,GA,1310,1361.5
1023,GA,1310,1373.6
1024,GA,1295,1392.9
1025,GA,1295,1389.8
1026,GA,1295,1370.1
1027,GA,1295,1354.5
1028,GA,1295,1369.9
1029,GA,1295,1377.3
1030,GA,1295,1373.0
1031,GA,1295,1366.7
1032,GA,1295,1370.0
1033,GA,1295,1371.8
1034,GA,1295,1364.5
1035,GA,1295,1378.4
1036,GA,1295,1384.1
1037,GA,1295,1362.4
1038,GA,1295,1365.4
1039,GA,1295,1365.4
1040,GA,1295,1358.8
1041,GA,1295,1369.1
1042,GA,1295,1362.9
1043,GA,1295,1369.3
1044,GA,1295,1359.6
1045,GA,1295,1368.0
1046,GA,1295,1348.3
1047,GA,1295,1363.9
1048,GA,1295,1384.6
1049,GA,1295,1357.3
1050,GA,1295,1359.0
1051,GA,1295,1367.0
1052,GA,1295,1371.2
1053,GA,1295,1352.5
1054,GA,1275,1372.2
1055,GA,1275,1366.7
1056,GA,1275,1347.9
1057,GA,1275,1342.9
1058,GA,1275,1339.9
1059,GA,1275,1367.4
1060,GA,1275,1359.9
1061,GA,1275,1353.2
1062,GA,1275,1344.5
1063,GA,1270,1321.8
1064,GA,1270,1328.2
1065,GA,1270,1345.2
1066,GA,1270,1344.5
